0000,1
0001,2
0002,3
0003,4
0004,5
0005,6
0006,7
0007,8
0008,9
0009,10
0010,3
0011,2
0012,3
0013,4
0014,5
0015,6
0016,7
0017,8
0018,9
0019,10
0020,3
0021,4
0022,3
0023,4
0024,5
0025,6
0026,7
0027,8
0028,9
0029,10
0030,4
0031,4
0032,5
0033,4
0034,5
0035,6
0036,7
0037,8
0038,9
0039,10
0040,5
0041,5
0042,5
0043,6
0044,5
0045,6
0046,7
0047,8
0048,9
0049,10
0050,6
0051,6
0052,6
0053,6
0054,7
0055,6
0056,7
0057,8
0058,9
0059,10
0060,7
0061,7
0062,7
0063,7
0064,7
0065,8
0066,7
0067,8
0068,9
0069,10
0070,8
0071,8
0072,8
0073,8
0074,8
0075,8
0076,9
0077,8
0078,9
0079,10
0080,9
0081,9
0082,9
0083,9
0084,9
0085,9
0086,9
0087,10
0088,9
0089,10
0090,10
0091,10
0092,10
0093,10
0094,10
0095,10
0096,10
0097,10
0098,11
0099,10
0100,4
0101,3
0102,3
0103,4
0104,5
0105,6
0106,7
0107,8
0108,9
0109,10
0110,4
0111,2
0112,3
0113,4
0114,5
0115,6
0116,7
0117,8
0118,9
0119,10
0120,4
0121,4
0122,3
0123,4
0124,5
0125,6
0126,7
0127,8
0128,9
0129,10
0130,4
0131,4
0132,5
0133,4
0134,5
0135,6
0136,7
0137,8
0138,9
0139,10
0140,5
0141,5
0142,5
0143,6
0144,5
0145,6
0146,7
0147,8
0148,9
0149,10
0150,6
0151,6
0152,6
0153,6
0154,7
0155,6
0156,7
0157,8
0158,9
0159,10
0160,7
0161,7
0162,7
0163,7
0164,7
0165,8
0166,7
0167,8
0168,9
0169,10
0170,8
0171,8
0172,8
0173,8
0174,8
0175,8
0176,9
0177,8
0178,9
0179,10
0180,9
0181,9
0182,9
0183,9
0184,9
0185,9
0186,9
0187,10
0188,9
0189,10
0190,10
0191,10
0192,10
0193,10
0194,10
0195,10
0196,10
0197,10
0198,11
0199,10
0200,4
0201,4
0202,3
0203,4
0204,5
0205,6
0206,7
0207,8
0208,9
0209,10
0210,4
0211,5
0212,4
0213,4
0214,5
0215,6
0216,7
0217,8
0218,9
0219,10
0220,4
0221,5
0222,3
0223,4
0224,5
0225,6
0226,7
0227,8
0228,9
0229,10
0230,5
0231,5
0232,5
0233,4
0234,5
0235,6
0236,7
0237,8
0238,9
0239,10
0240,6
0241,5
0242,5
0243,6
0244,5
0245,6
0246,7
0247,8
0248,9
0249,10
0250,7
0251,6
0252,6
0253,6
0254,7
0255,6
0256,7
0257,8
0258,9
0259,10
0260,8
0261,7
0262,7
0263,7
0264,7
0265,8
0266,7
0267,8
0268,9
0269,10
0270,9
0271,8
0272,8
0273,8
0274,8
0275,8
0276,9
0277,8
0278,9
0279,10
0280,10
0281,9
0282,9
0283,9
0284,9
0285,9
0286,9
0287,10
0288,9
0289,10
0290,11
0291,10
0292,10
0293,10
0294,10
0295,10
0296,10
0297,10
0298,11
0299,10
0300,4
0301,5
0302,5
0303,4
0304,5
0305,6
0306,7
0307,8
0308,9
0309,10
0310,5
0311,5
0312,5
0313,4
0314,5
0315,6
0316,7
0317,8
0318,9
0319,10
0320,4
0321,5
0322,6
0323,5
0324,5
0325,6
0326,7
0327,8
0328,9
0329,10
0330,4
0331,5
0332,6
0333,4
0334,5
0335,6
0336,7
0337,8
0338,9
0339,10
0340,5
0341,6
0342,6
0343,6
0344,5
0345,6
0346,7
0347,8
0348,9
0349,10
0350,6
0351,7
0352,6
0353,6
0354,7
0355,6
0356,7
0357,8
0358,9
0359,10
0360,7
0361,8
0362,7
0363,7
0364,7
0365,8
0366,7
0367,8
0368,9
0369,10
0370,8
0371,9
0372,8
0373,8
0374,8
0375,8
0376,9
0377,8
0378,9
0379,10
0380,9
0381,10
0382,9
0383,9
0384,9
0385,9
0386,9
0387,10
0388,9
0389,10
0390,10
0391,11
0392,10
0393,10
0394,10
0395,10
0396,10
0397,10
0398,11
0399,10
0400,5
0401,6
0402,5
0403,6
0404,5
0405,6
0406,7
0407,8
0408,9
0409,10
0410,6
0411,5
0412,6
0413,6
0414,5
0415,6
0416,7
0417,8
0418,9
0419,10
0420,5
0421,6
0422,6
0423,6
0424,5
0425,6
0426,7
0427,8
0428,9
0429,10
0430,6
0431,5
0432,6
0433,7
0434,6
0435,6
0436,7
0437,8
0438,9
0439,10
0440,5
0441,5
0442,6
0443,7
0444,5
0445,6
0446,7
0447,8
0448,9
0449,10
0450,6
0451,6
0452,7
0453,7
0454,7
0455,6
0456,7
0457,8
0458,9
0459,10
0460,7
0461,7
0462,8
0463,7
0464,7
0465,8
0466,7
0467,8
0468,9
0469,10
0470,8
0471,8
0472,9
0473,8
0474,8
0475,8
0476,9
0477,8
0478,9
0479,10
0480,9
0481,9
0482,10
0483,9
0484,9
0485,9
0486,9
0487,10
0488,9
0489,10
0490,10
0491,10
0492,11
0493,10
0494,10
0495,10
0496,10
0497,10
0498,11
0499,10
0500,6
0501,7
0502,6
0503,6
0504,7
0505,6
0506,7
0507,8
0508,9
0509,10
0510,7
0511,6
0512,7
0513,6
0514,7
0515,6
0516,7
0517,8
0518,9
0519,10
0520,6
0521,7
0522,6
0523,7
0524,7
0525,6
0526,7
0527,8
0528,9
0529,10
0530,6
0531,6
0532,7
0533,7
0534,7
0535,6
0536,7
0537,8
0538,9
0539,10
0540,7
0541,7
0542,6
0543,7
0544,8
0545,7
0546,7
0547,8
0548,9
0549,10
0550,6
0551,6
0552,6
0553,7
0554,8
0555,6
0556,7
0557,8
0558,9
0559,10
0560,7
0561,7
0562,7
0563,8
0564,8
0565,8
0566,7
0567,8
0568,9
0569,10
0570,8
0571,8
0572,8
0573,9
0574,8
0575,8
0576,9
0577,8
0578,9
0579,10
0580,9
0581,9
0582,9
0583,10
0584,9
0585,9
0586,9
0587,10
0588,9
0589,10
0590,10
0591,10
0592,10
0593,11
0594,10
0595,10
0596,10
0597,10
0598,11
0599,10
0600,7
0601,8
0602,7
0603,7
0604,7
0605,8
0606,7
0607,8
0608,9
0609,10
0610,8
0611,7
0612,8
0613,7
0614,7
0615,8
0616,7
0617,8
0618,9
0619,10
0620,7
0621,8
0622,7
0623,8
0624,7
0625,8
0626,7
0627,8
0628,9
0629,10
0630,7
0631,7
0632,8
0633,7
0634,8
0635,8
0636,7
0637,8
0638,9
0639,10
0640,7
0641,7
0642,7
0643,8
0644,8
0645,8
0646,7
0647,8
0648,9
0649,10
0650,8
0651,8
0652,8
0653,7
0654,8
0655,9
0656,8
0657,8
0658,9
0659,10
0660,7
0661,7
0662,7
0663,7
0664,8
0665,9
0666,7
0667,8
0668,9
0669,10
0670,8
0671,8
0672,8
0673,8
0674,9
0675,9
0676,9
0677,8
0678,9
0679,10
0680,9
0681,9
0682,9
0683,9
0684,10
0685,9
0686,9
0687,10
0688,9
0689,10
0690,10
0691,10
0692,10
0693,10
0694,11
0695,10
0696,10
0697,10
0698,11
0699,10
0700,8
0701,9
0702,8
0703,8
0704,8
0705,8
0706,9
0707,8
0708,9
0709,10
0710,9
0711,8
0712,9
0713,8
0714,8
0715,8
0716,9
0717,8
0718,9
0719,10
0720,8
0721,9
0722,8
0723,9
0724,8
0725,8
0726,9
0727,8
0728,9
0729,10
0730,8
0731,8
0732,9
0733,8
0734,9
0735,8
0736,9
0737,8
0738,9
0739,10
0740,8
0741,8
0742,8
0743,9
0744,8
0745,9
0746,9
0747,8
0748,9
0749,10
0750,8
0751,8
0752,8
0753,8
0754,9
0755,9
0756,9
0757,8
0758,9
0759,10
0760,9
0761,9
0762,9
0763,9
0764,8
0765,9
0766,10
0767,9
0768,9
0769,10
0770,8
0771,8
0772,8
0773,8
0774,8
0775,9
0776,10
0777,8
0778,9
0779,10
0780,9
0781,9
0782,9
0783,9
0784,9
0785,10
0786,10
0787,10
0788,9
0789,10
0790,10
0791,10
0792,10
0793,10
0794,10
0795,11
0796,10
0797,10
0798,11
0799,10
0800,9
0801,10
0802,9
0803,9
0804,9
0805,9
0806,9
0807,10
0808,9
0809,10
0810,10
0811,9
0812,10
0813,9
0814,9
0815,9
0816,9
0817,10
0818,9
0819,10
0820,9
0821,10
0822,9
0823,10
0824,9
0825,9
0826,9
0827,10
0828,9
0829,10
0830,9
0831,9
0832,10
0833,9
0834,10
0835,9
0836,9
0837,10
0838,9
0839,10
0840,9
0841,9
0842,9
0843,10
0844,9
0845,10
0846,9
0847,10
0848,9
0849,10
0850,9
0851,9
0852,9
0853,9
0854,10
0855,9
0856,10
0857,10
0858,9
0859,10
0860,9
0861,9
0862,9
0863,9
0864,9
0865,10
0866,10
0867,10
0868,9
0869,10
0870,10
0871,10
0872,10
0873,10
0874,10
0875,9
0876,10
0877,11
0878,10
0879,10
0880,9
0881,9
0882,9
0883,9
0884,9
0885,9
0886,10
0887,11
0888,9
0889,10
0890,10
0891,10
0892,10
0893,10
0894,10
0895,10
0896,11
0897,11
0898,11
0899,10
0900,10
0901,11
0902,10
0903,10
0904,10
0905,10
0906,10
0907,10
0908,11
0909,10
0910,11
0911,10
0912,11
0913,10
0914,10
0915,10
0916,10
0917,10
0918,11
0919,10
0920,10
0921,11
0922,10
0923,11
0924,10
0925,10
0926,10
0927,10
0928,11
0929,10
0930,10
0931,10
0932,11
0933,10
0934,11
0935,10
0936,10
0937,10
0938,11
0939,10
0940,10
0941,10
0942,10
0943,11
0944,10
0945,11
0946,10
0947,10
0948,11
0949,10
0950,10
0951,10
0952,10
0953,10
0954,11
0955,10
0956,11
0957,10
0958,11
0959,10
0960,10
0961,10
0962,10
0963,10
0964,10
0965,11
0966,10
0967,11
0968,11
0969,10
0970,10
0971,10
0972,10
0973,10
0974,10
0975,10
0976,11
0977,11
0978,11
0979,10
0980,11
0981,11
0982,11
0983,11
0984,11
0985,11
0986,10
0987,11
0988,12
0989,11
0990,10
0991,10
0992,10
0993,10
0994,10
0995,10
0996,10
0997,11
0998,12
0999,10
1000,5
1001,5
1002,5
1003,4
1004,5
1005,6
1006,7
1007,8
1008,9
1009,10
1010,4
1011,4
1012,3
1013,4
1014,5
1015,6
1016,7
1017,8
1018,9
1019,10
1020,4
1021,4
1022,3
1023,4
1024,5
1025,6
1026,7
1027,8
1028,9
1029,10
1030,4
1031,4
1032,5
1033,4
1034,5
1035,6
1036,7
1037,8
1038,9
